year	year_id	team_id	team_name	jersey_number	player_id	player_name	player_url	height	class_year	games_played	games_started
2015	12100	1023	Coker	7	1423062.0	Grupe, Luke	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1423062.0	6-6	Jr	72	0
2015	12100	1023	Coker	12	1423064.0	Hansen, Luke	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1423064.0	6-1	Jr	89	0
2015	12100	1023	Coker	1		Hurlburt, Austin		6-5	Jr	0	0
2015	12100	1023	Coker	6	1423061.0	Lyon, Cooper	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1423061.0	5-9	Jr	0	0
2015	12100	1023	Coker	8	1649100.0	Parsons, Colton	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1649100.0	-	N/A	50	0
2015	12100	1023	Coker	4	1538184.0	Penn-Henry, Dustin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1538184.0	-	Fr	3	0
2015	12100	1023	Coker	15	1655295.0	Rotondi, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1655295.0	-	N/A	4	0
2015	12100	1023	Coker	14	1423066.0	Thomas, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1423066.0	6-4	Jr	0	0
2015	12100	1023	Coker	3	1423059.0	Trilla, Emilio	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1423059.0	5-9	Jr	0	0
2015	12100	1023	Coker	13		Turner, Jace		6-1	Jr	0	0
2015	12100	1023	Coker	11	1649310.0	Washam, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1649310.0	-	N/A	40	0
2015	12100	1023	Coker	14	1649101.0	Wendels, Aaron	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1649101.0	-	N/A	44	0
2015	12100	1023	Coker	1	1423058.0	Whetston, Devion	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1423058.0	6-3	Jr	50	0
2015	12100	30138	McKendree	7	1538204.0	Abrolat, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1538204.0	6-6	So	10	0
2015	12100	30138	McKendree	2	1538202.0	Borenstein, Dustin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1538202.0	6-4	So	0	0
2015	12100	30138	McKendree	18	1640470.0	Fiduccia, Pasquale	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640470.0	6-2	Fr	66	0
2015	12100	30138	McKendree	24	1538211.0	Gallardo, Kristian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1538211.0	6-0	So	1	0
2015	12100	30138	McKendree	1	1640464.0	Lockwood, Evan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640464.0	6-0	Fr	63	0
2015	12100	30138	McKendree	20	1640471.0	Lyman, Brian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640471.0	6-2	Fr	76	0
2015	12100	30138	McKendree	13	1538206.0	MacLean, Jack	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1538206.0	6-1	So	52	0
2015	12100	30138	McKendree	8	1538210.0	Miller, Brice	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1538210.0	5-11	So	57	0
2015	12100	30138	McKendree	9	1539470.0	Moll, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1539470.0	6-2	So	1	0
2015	12100	30138	McKendree	6	1538203.0	Patterson, Wyatt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1538203.0	6-6	So	110	0
2015	12100	30138	McKendree	11	1538205.0	Polizzi, Mike	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1538205.0	6-3	So	14	0
2015	12100	30138	McKendree	14	1640467.0	Rueter, Nolan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640467.0	6-5	Fr	110	0
2015	12100	30138	McKendree	3	1640465.0	Schmidt, Brendan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640465.0	6-9	Fr	102	0
2015	12100	30138	McKendree	5	1538209.0	Schnittker, Andy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1538209.0	6-3	So	12	0
2015	12100	30138	McKendree	10	1538213.0	Sweetin, Spencer	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1538213.0	6-3	So	3	0
2015	12100	30138	McKendree	4	1538208.0	Thum, Josh	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1538208.0	5-9	So	15	0
2015	12100	30138	McKendree	15	1538207.0	Walker, Maalik	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1538207.0	6-7	So	95	0
2015	12100	30138	McKendree	16	1640468.0	Watkins, Robert	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640468.0	6-5	Fr	12	0
2015	12100	30138	McKendree	17	1640469.0	Wilcox, Jared	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640469.0	6-7	Fr	105	0
2015	12100	30138	McKendree	12	1640466.0	Zalewski, Ian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640466.0	6-2	Fr	70	0
2015	12100	539	Penn St.	15	1529415.0	Albrecht, Aiden	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1529415.0	6-8	Fr	27	0
2015	12100	539	Penn St.	17	1417100.0	Callaway, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1417100.0	6-7	So	105	0
2015	12100	539	Penn St.	6		Clemens, Royce		6-1	Fr	0	0
2015	12100	539	Penn St.	3	1192083.0	Curry, Connor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1192083.0	6-0	Sr	105	0
2015	12100	539	Penn St.	12	1529417.0	Gear, Kevin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1529417.0	6-7	Fr	0	0
2015	12100	539	Penn St.	4	1192084.0	Goodell, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1192084.0	6-4	Jr	87	0
2015	12100	539	Penn St.	1	1303429.0	Hammond, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1303429.0	6-4	Jr	104	0
2015	12100	539	Penn St.	13		McLaren, Matthew		6-4	Fr	0	0
2015	12100	539	Penn St.	10	1529418.0	Nugent, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1529418.0	6-4	So	84	0
2015	12100	539	Penn St.	2	1417096.0	Parik, Zack	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1417096.0	6-4	Jr	71	0
2015	12100	539	Penn St.	14	1529419.0	Penrose, Jalen	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1529419.0	6-7	Fr	57	0
2015	12100	539	Penn St.	7	1417097.0	Roberts, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1417097.0	6-4	So	52	0
2015	12100	539	Penn St.	8	1303431.0	Russell, Aaron	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1303431.0	6-9	Sr	105	0
2015	12100	539	Penn St.	11	1417098.0	Sauter, Spencer	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1417098.0	6-7	So	33	0
2015	12100	539	Penn St.	18	1303452.0	Seifert, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1303452.0	6-9	Jr	78	0
2015	12100	539	Penn St.	9		Smith, Lee		6-6	Fr	0	0
2015	12100	539	Penn St.	5	1640333.0	Thompson, Parker	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640333.0	6-0	Fr	1	0
2015	12100	110	UCLA	15	1637111.0	Arnitz, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1637111.0	6-7	Fr	80	0
2015	12100	110	UCLA	1	1531249.0	Bantle, Jackson	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1531249.0	6-1	So	86	0
2015	12100	110	UCLA	16	1531254.0	Chalmers, Grant	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1531254.0	6-5	So	11	0
2015	12100	110	UCLA	3	1531250.0	Fisher, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1531250.0	6-5	So	54	0
2015	12100	110	UCLA	9	1637110.0	Hatch, J.T.	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1637110.0	6-2	Fr	85	0
2015	12100	110	UCLA	17	1637112.0	Hessenauer, Christian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1637112.0	6-6	Fr	75	0
2015	12100	110	UCLA	14	1421815.0	Kersten, Trent	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1421815.0	6-9	Jr	73	0
2015	12100	110	UCLA	4	1531251.0	Martin, Oliver	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1531251.0	6-10	Fr	33	0
2015	12100	110	UCLA	8	1637109.0	Matheis, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1637109.0	6-3	Fr	52	0
2015	12100	110	UCLA	2	1421812.0	O'Dell, Steve	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1421812.0	6-5	Jr	15	0
2015	12100	110	UCLA	6	1421813.0	Paullin, Clayton	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1421813.0	6-8	Sr	20	0
2015	12100	110	UCLA	10	1531253.0	Reeves, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1531253.0	6-4	So	20	0
2015	12100	110	UCLA	22	1531255.0	Smith, Hagen	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1531255.0	6-0	So	39	0
2015	12100	110	UCLA	19	1531256.0	Sprague, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1531256.0	6-9	Fr	30	0
2015	12100	110	UCLA	7	1531252.0	Stahl, Mitch	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1531252.0	6-8	So	91	0
2015	12100	110	UCLA	34	1421821.0	Zappia, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1421821.0	6-5	So	8	0
2015	12100	657	Southern California	23	1525925.0	Benesh, Andy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1525925.0	6-7	So	96	0
2015	12100	657	Southern California	5	1299613.0	Christenson, Micah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1299613.0	6-6	Sr	104	0
2015	12100	657	Southern California	20	1530619.0	Cundiff, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1530619.0	6-6	Jr	4	0
2015	12100	657	Southern California	16	1299618.0	Feathers, Robert	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1299618.0	6-8	Sr	100	0
2015	12100	657	Southern California	19		Inlow, Conor		6-6	Fr	0	0
2015	12100	657	Southern California	18	1417658.0	Kirchner, Josh	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1417658.0	6-6	Jr	58	0
2015	12100	657	Southern California	22	1417659.0	Leonard, Tommy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1417659.0	6-8	Jr	18	0
2015	12100	657	Southern California	2	1299612.0	Lischke, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1299612.0	6-8	Sr	31	0
2015	12100	657	Southern California	3	1525923.0	Mallon, Riley	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1525923.0	6-3	Fr	12	0
2015	12100	657	Southern California	8	1417654.0	Mullahey, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1417654.0	6-5	So	18	0
2015	12100	657	Southern California	14	1417657.0	Orenic, Christopher	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1417657.0	6-3	So	77	0
2015	12100	657	Southern California	6	1530621.0	Rios, Vinnie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1530621.0	5-9	So	12	0
2015	12100	657	Southern California	10	1299614.0	Rivera, Cristian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1299614.0	6-6	Sr	62	0
2015	12100	657	Southern California	1	1637021.0	Rivera, Jon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1637021.0	6-4	Fr	9	0
2015	12100	657	Southern California	9	1417655.0	Slaught, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1417655.0	6-4	Jr	96	0
2015	12100	657	Southern California	12	1637022.0	Tuileta, Larry	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1637022.0	6-6	Fr	82	0
2015	12100	657	Southern California	4	1417653.0	Varni, Brooks	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1417653.0	6-1	Jr	102	0
2015	12100	657	Southern California	13	1637023.0	Wyett, Jack	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1637023.0	6-5	Fr	13	0
2015	12100	657	Southern California	15	1525924.0	Yoder, Jack	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1525924.0	6-3	Fr	1	0
2015	12100	657	Southern California	7	1525926.0	Yoder, Lucas	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1525926.0	6-4	So	6	0
2015	12100	1104	Grand Canyon	7	1302308.0	Berry, Keaton	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1302308.0	6-5	Sr	46	0
2015	12100	1104	Grand Canyon	9		Dodsworth, Kevin		6-5	Fr	0	0
2015	12100	1104	Grand Canyon	17	1640108.0	Engleman, Sky	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640108.0	5-9	Fr	63	0
2015	12100	1104	Grand Canyon	23		Gorman, Blake		6-7	Fr	0	0
2015	12100	1104	Grand Canyon	22		Kaa, Kaehu		6-2	Fr	0	0
2015	12100	1104	Grand Canyon	3	1528223.0	Kaniho, Puna	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1528223.0	6-2	Fr	27	0
2015	12100	1104	Grand Canyon	14	1640107.0	King, Ashton	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640107.0	6-6	Fr	70	0
2015	12100	1104	Grand Canyon	21	1417888.0	Lipscombe, Gerrard	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1417888.0	6-2	Jr	112	0
2015	12100	1104	Grand Canyon	10	1302310.0	Mather, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1302310.0	6-6	Jr	96	0
2015	12100	1104	Grand Canyon	11		Mathews, Trent		6-4	Fr	0	0
2015	12100	1104	Grand Canyon	1	1417881.0	Maxwell, Tanner	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1417881.0	6-3	Jr	56	0
2015	12100	1104	Grand Canyon	6	1417882.0	Miller, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1417882.0	6-1	So	67	0
2015	12100	1104	Grand Canyon	4	1528224.0	Milstein, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1528224.0	6-2	So	75	0
2015	12100	1104	Grand Canyon	24	1528227.0	Montoya, Aquiles	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1528227.0	6-6	Sr	0	0
2015	12100	1104	Grand Canyon	16	1528226.0	Mosher, Cullen	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1528226.0	6-2	Fr	40	0
2015	12100	1104	Grand Canyon	15	1417884.0	Muys, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1417884.0	6-5	Jr	0	0
2015	12100	1104	Grand Canyon	2	1640100.0	Phalen, Josh	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640100.0	5-10	Fr	15	0
2015	12100	1104	Grand Canyon	8	1640102.0	Saada, Shalev	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640102.0	6-6	Fr	67	0
2015	12100	1104	Grand Canyon	18	1417885.0	Saxton, Sean	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1417885.0	6-9	Jr	26	0
2015	12100	1104	Grand Canyon	13	1640106.0	Schaefer, Jon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640106.0	6-4	Sr	63	0
2015	12100	1104	Grand Canyon	12	1640105.0	Turner, Luke	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640105.0	6-5	Fr	24	0
2015	12100	1104	Grand Canyon	19	1417886.0	Ward, Christian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1417886.0	6-9	Jr	98	0
2015	12100	1104	Grand Canyon	5	1640101.0	Williams, Cody	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640101.0	6-3	Fr	15	0
2015	12100	674	Stanford	15	1302215.0	Aiello, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1302215.0	6-5	Sr	11	0
2015	12100	674	Stanford	1	1637648.0	Dagostino, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1637648.0	5-9	Fr	89	0
2015	12100	674	Stanford	6	1191453.0	Delgado, Grant	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1191453.0	5-9	Sr	93	0
2015	12100	674	Stanford	10	1637649.0	Enriques, Evan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1637649.0	6-2	Fr	86	0
2015	12100	674	Stanford	2		Fiers, Cole		6-4	Fr	0	0
2015	12100	674	Stanford	14	1302238.0	Haly, Spencer	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1302238.0	6-7	Sr	74	0
2015	12100	674	Stanford	17	1420137.0	Hayden, Madison	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1420137.0	6-3	Jr	82	0
2015	12100	674	Stanford	18	1528695.0	Jones, Clay	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1528695.0	6-7	Fr	37	0
2015	12100	674	Stanford	4	1420134.0	Kaminski, Conrad	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1420134.0	6-8	Jr	96	0
2015	12100	674	Stanford	19	1302239.0	Kemper, Sean	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1302239.0	6-7	Sr	38	0
2015	12100	674	Stanford	21	1528694.0	McCall, Colin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1528694.0	6-3	Fr	13	0
2015	12100	674	Stanford	20		Paullin, Cole		6-7	Fr	0	0
2015	12100	674	Stanford	13	1528696.0	Rakestraw, Kevin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1528696.0	7-0	Fr	34	0
2015	12100	674	Stanford	8	1420133.0	Shaw, James	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1420133.0	6-8	Jr	48	0
2015	12100	674	Stanford	9	1420135.0	Stephanus, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1420135.0	6-6	Jr	32	0
2015	12100	674	Stanford	25	1637651.0	Stuebner, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1637651.0	6-2	Fr	4	0
2015	12100	674	Stanford	11	1191460.0	Tublin, Daniel	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1191460.0	6-8	Sr	89	0
2015	12100	674	Stanford	5	1420136.0	Vega, Gabriel	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1420136.0	6-7	Jr	70	0
